frame_number,write_time_unix,sensor_timestamp_ns,dropped_since_last,total_hardware_drops
87,1760540241.771295,2928239269000,0,0
88,1760540241.799771,2928272584000,0,0
89,1760540241.832376,2928305906000,0,0
90,1760540241.867235,2928339242000,0,0
91,1760540241.899418,2928372542000,0,0
92,1760540241.932765,2928405858000,0,0
93,1760540241.967013,2928439180000,0,0
94,1760540241.999949,2928472494000,0,0
95,1760540242.031793,2928505819000,0,0
96,1760540242.066301,2928539128000,0,0
97,1760540242.098310,2928572447000,0,0
98,1760540242.131628,2928605774000,0,0
99,1760540242.166625,2928639094000,0,0
100,1760540242.199245,2928672403000,0,0
101,1760540242.254321,2928705720000,0,0
102,1760540242.270619,2928739041000,0,0
103,1760540242.299166,2928772356000,0,0
104,1760540242.332157,2928805668000,0,0
105,1760540242.368949,2928838997000,0,0
106,1760540242.400238,2928872310000,0,0
107,1760540242.432717,2928905639000,0,0
108,1760540242.470527,2928938942000,0,0
109,1760540242.500226,2928972263000,0,0
110,1760540242.532534,2929005592000,0,0
111,1760540242.569139,2929038903000,0,0
112,1760540242.600032,2929072219000,0,0
113,1760540242.631522,2929105537000,0,0
114,1760540242.668185,2929138864000,0,0
115,1760540242.699446,2929172180000,0,0
116,1760540242.735406,2929205497000,0,0
117,1760540242.772797,2929238809000,0,0
118,1760540242.805157,2929272131000,0,0
119,1760540242.867145,2929305449000,0,0
120,1760540242.882714,2929338770000,0,0
121,1760540242.911329,2929372088000,0,0
122,1760540243.107288,2929405413000,0,0
125,1760540243.371871,2929505354000,2,2
126,1760540243.454854,2929538671000,0,2
132,1760540243.520649,2929738581000,5,7
137,1760540243.568084,2929905173000,4,11
140,1760540243.573285,2930005120000,2,13
141,1760540243.586203,2930038440000,0,13
142,1760540243.607106,2930071774000,0,13
143,1760540243.641502,2930105074000,0,13
144,1760540243.665718,2930138394000,0,13
145,1760540243.698039,2930171709000,0,13
146,1760540243.734957,2930205041000,0,13
147,1760540243.767855,2930238353000,0,13
148,1760540243.798573,2930271674000,0,13
149,1760540243.844060,2930304983000,0,13
150,1760540243.866394,2930338302000,0,13
151,1760540243.899668,2930371617000,0,13
152,1760540243.945435,2930404942000,0,13
153,1760540243.965197,2930438262000,0,13
154,1760540243.999393,2930471578000,0,13
155,1760540244.046177,2930504898000,0,13
156,1760540244.068031,2930538214000,0,13
157,1760540244.099748,2930571526000,0,13
158,1760540244.155642,2930604840000,0,13
159,1760540244.173145,2930638166000,0,13
160,1760540244.201897,2930671485000,0,13
161,1760540244.249140,2930704800000,0,13
162,1760540244.266912,2930738133000,0,13
163,1760540244.302864,2930771439000,0,13
164,1760540244.346845,2930804751000,0,13
165,1760540244.368194,2930838074000,0,13
166,1760540244.398667,2930871391000,0,13
167,1760540244.445296,2930904709000,0,13
168,1760540244.469158,2930938036000,0,13
169,1760540244.500053,2930971343000,0,13
170,1760540244.548130,2931004666000,0,13
171,1760540244.567313,2931037980000,0,13
172,1760540244.597392,2931071299000,0,13
173,1760540244.630505,2931104615000,0,13
174,1760540244.665447,2931137935000,0,13
175,1760540244.699614,2931171254000,0,13
176,1760540244.748085,2931204571000,0,13
177,1760540244.763851,2931237890000,0,13
178,1760540244.798929,2931271208000,0,13
179,1760540244.846415,2931304523000,0,13
180,1760540244.863364,2931337836000,0,13
181,1760540244.896987,2931371161000,0,13
182,1760540244.931012,2931404476000,0,13
183,1760540244.965032,2931437809000,0,13
184,1760540245.005499,2931471116000,0,13
185,1760540245.033394,2931504432000,0,13
186,1760540245.063423,2931537748000,0,13
187,1760540245.102429,2931571077000,0,13
188,1760540245.132464,2931604383000,0,13
189,1760540245.166081,2931637702000,0,13
190,1760540245.201089,2931671025000,0,13
191,1760540245.232327,2931704343000,0,13
192,1760540245.264540,2931737667000,0,13
193,1760540245.297045,2931770983000,0,13
194,1760540245.334305,2931804305000,0,13
195,1760540245.365903,2931837611000,0,13
196,1760540245.399993,2931870933000,0,13
197,1760540245.432164,2931904250000,0,13
