timestamp,x,y,worn
1758757942.9990017,789.3544311523438,642.7172241210938,1
1758757943.0343473,791.1651000976562,644.62060546875,1
1758757943.0793474,792.1703491210938,634.0685424804688,1
1758757943.1094697,802.2743530273438,635.68994140625,1
1758757943.1394806,728.8482666015625,759.7830200195312,1
1758757943.1544807,769.6558837890625,949.2660522460938,1
1758757943.1744807,849.293212890625,982.2669067382812,1
1758757943.2094808,794.6072998046875,951.8121337890625,1
1758757943.249603,770.9523315429688,640.3787841796875,1
1758757943.289603,751.56005859375,589.6307373046875,1
1758757943.3146029,775.0883178710938,629.3330078125,1
1758757943.349603,777.5934448242188,634.5093994140625,1
1758757943.384725,775.9934692382812,641.1740112304688,1
1758757943.4197361,777.1845703125,631.3031005859375,1
1758757943.4497252,782.3404541015625,633.8935546875,1
1758757943.4847252,780.337646484375,628.3750610351562,1
1758757943.5047252,786.7274780273438,631.0820922851562,1
1758757943.5348473,791.464599609375,633.7575073242188,1
1758757943.5598474,784.6622924804688,634.1871337890625,1
1758757943.5948584,815.142822265625,637.1257934570312,1
1758757943.6398585,923.0072631835938,588.0150756835938,1
1758757943.6699808,929.4419555664062,587.6468505859375,1
1758757943.7099807,922.9961547851562,588.830078125,1
1758757943.7349806,920.1793823242188,594.7291870117188,1
1758757943.7599807,918.2384033203125,602.86572265625,1
1758757943.795114,932.4830932617188,584.97412109375,1
1758757943.845103,932.6968994140625,581.2098999023438,1
1758757943.8801029,930.064208984375,576.5830688476562,1
1758757943.9101028,929.150146484375,579.7130737304688,1
1758757943.9352362,929.9583740234375,584.4381713867188,1
1758757943.9852362,855.045166015625,607.4892578125,1
1758757944.0152361,801.51171875,635.6329345703125,1
1758757944.0502362,807.857177734375,646.33447265625,1
1758757944.0753584,804.1835327148438,657.1669921875,1
1758757944.1103585,804.3656005859375,650.9640502929688,1
1758757944.1403584,805.037353515625,656.9344482421875,1
1758757944.1703584,799.6992797851562,656.3832397460938,1
1758757944.2005029,800.751708984375,652.4627685546875,1
1758757944.2354808,801.5431518554688,659.8328247070312,1
1758757944.2754807,802.0823974609375,658.4513549804688,1
1758757944.3004806,806.6044311523438,653.9828491210938,1
1758757944.335603,774.915283203125,629.028076171875,1
1758757944.3606029,776.4125366210938,638.5657348632812,1
1758757944.400614,778.7085571289062,646.84814453125,1
1758757944.435614,781.597412109375,642.6880493164062,1
1758757944.450614,786.443359375,641.346435546875,1
1758757944.4857364,782.4617919921875,642.6122436523438,1
1758757944.5107362,780.850341796875,637.316162109375,1
1758757944.5457473,784.0469360351562,643.3997192382812,1
1758757944.5757363,786.9020385742188,642.7977905273438,1
1758757944.6008584,784.7205810546875,643.1072998046875,1
1758757944.6458585,685.3388671875,672.8051147460938,1
1758757944.6808584,686.72900390625,1069.59375,1
1758757944.7058585,800.4747924804688,1102.9862060546875,1
1758757944.7358696,640.1212768554688,700.501708984375,1
1758757944.7659807,670.3184814453125,573.6119384765625,1
1758757944.8059807,673.81982421875,563.9407348632812,1
1758757944.8409808,678.3242797851562,552.4164428710938,1
1758757944.881114,673.56201171875,563.0416870117188,1
1758757944.911114,677.1800537109375,564.85009765625,1
1758757944.936114,634.9229125976562,562.2324829101562,1
1758757944.971114,620.689208984375,553.7989501953125,1
1758757945.0061252,624.1893310546875,548.2258911132812,1
1758757945.0412362,624.5879516601562,544.1492919921875,1
1758757945.0762362,632.9088134765625,545.20556640625,1
1758757945.1062362,636.1357421875,549.6143798828125,1
1758757945.1363585,632.0982666015625,546.0635986328125,1
1758757945.1763585,631.4708251953125,554.6679077148438,1
1758757945.2063696,634.2218017578125,558.731201171875,1
1758757945.2413585,632.09814453125,552.0679931640625,1
1758757945.2764919,636.74853515625,550.3531494140625,1
1758757945.3014917,641.3810424804688,554.8566284179688,1
1758757945.3264918,638.4840698242188,554.472412109375,1
1758757945.3664918,637.890869140625,550.8394775390625,1
1758757945.3964918,644.430908203125,556.823974609375,1
1758757945.4366252,653.5062866210938,546.2406005859375,1
1758757945.476614,654.4168701171875,552.079833984375,1
1758757945.506614,653.1333618164062,553.67138671875,1
1758757945.541614,651.0401000976562,552.9906005859375,1
1758757945.5717363,651.326904296875,549.9105224609375,1
1758757945.5967362,656.05078125,550.896484375,1
1758757945.6217473,655.1151733398438,553.2582397460938,1
1758757945.6667473,777.6411743164062,645.9180908203125,1
1758757945.7168696,774.2591552734375,653.72802734375,1
1758757945.7468696,777.6049194335938,643.936279296875,1
1758757945.7718697,776.1691284179688,644.4036865234375,1
1758757945.8018696,779.3233032226562,639.7085571289062,1
1758757945.8569918,778.7538452148438,635.0980224609375,1
1758757945.8969917,768.9103393554688,635.4946899414062,1
1758757945.9269917,890.2435302734375,662.2310791015625,1
1758757945.962114,948.5768432617188,652.87939453125,1
1758757945.9971251,938.5458984375,647.573486328125,1
1758757946.0316525,941.5637817382812,643.203369140625,1
1758757946.0766525,942.0967407226562,644.9779663085938,1
1758757946.101786,939.988037109375,633.0684814453125,1
1758757946.1367857,935.6694946289062,636.1937866210938,1
1758757946.1667857,937.7536010742188,641.2194213867188,1
1758757946.1867857,939.5911254882812,634.531005859375,1
1758757946.2117858,941.3116455078125,634.8755493164062,1
1758757946.246908,933.5924072265625,638.9083251953125,1
1758757946.276908,936.5836181640625,634.4652709960938,1
1758757946.306908,938.915283203125,634.0408935546875,1
1758757946.336908,941.4797973632812,635.4436645507812,1
1758757946.3670301,942.9406127929688,632.1392822265625,1
1758757946.3970413,938.8983764648438,633.0679321289062,1
1758757946.4370303,930.2734985351562,587.9212036132812,1
1758757946.4720302,931.0184936523438,587.638916015625,1
1758757946.5071635,932.043701171875,583.7605590820312,1
1758757946.5371635,929.4825439453125,581.1655883789062,1
1758757946.5771635,931.8252563476562,578.4420166015625,1
1758757946.6071637,934.230712890625,584.6619873046875,1
1758757946.637297,935.1864013671875,582.7162475585938,1
1758757946.6772857,937.0908203125,584.7703247070312,1
1758757946.7022858,935.6063232421875,578.4946899414062,1
1758757946.7322857,935.2598876953125,581.3019409179688,1
1758757946.772408,938.1680908203125,578.5527954101562,1
1758757946.802408,938.740234375,573.1680297851562,1
1758757946.837408,938.0883178710938,578.849609375,1
1758757946.877408,936.6443481445312,580.2684326171875,1
1758757946.9025414,942.1578369140625,576.1416625976562,1
1758757946.9275413,938.26220703125,585.4324951171875,1
1758757946.9625413,939.3858032226562,586.60693359375,1
1758757947.0025413,936.6571655273438,581.1227416992188,1
1758757947.0326636,939.5217895507812,584.03759765625,1
1758757947.0726635,938.8110961914062,576.541259765625,1
1758757947.0926635,935.2296752929688,587.3103637695312,1
1758757947.1326635,938.3309326171875,581.9144897460938,1
1758757947.1676636,942.195556640625,575.5198974609375,1
1758757947.1977859,937.3964233398438,584.621337890625,1
1758757947.2377858,940.2227783203125,592.7811889648438,1
1758757947.2677858,941.44970703125,582.0999145507812,1
1758757947.2977858,942.7719116210938,581.2037963867188,1
1758757947.3329191,939.3419799804688,585.956298828125,1
1758757947.362919,939.3111572265625,590.2648315429688,1
1758757947.3979192,939.6685791015625,585.2254028320312,1
1758757947.4379191,944.678955078125,578.6718139648438,1
1758757947.4680414,937.205322265625,578.4856567382812,1
1758757947.5030413,939.6716918945312,581.6079711914062,1
1758757947.5430412,942.4257202148438,573.34423828125,1
1758757947.5530415,940.3907470703125,578.056884765625,1
1758757947.5981636,940.288330078125,580.4283447265625,1
1758757947.6331635,934.473876953125,583.4459228515625,1
1758757947.6681635,929.0242919921875,587.4867553710938,1
1758757947.6981635,954.5234985351562,573.6884765625,1
1758757947.7332969,940.212158203125,587.52978515625,1
1758757947.7632968,947.0139770507812,583.9786376953125,1
1758757947.798297,946.68896484375,590.1234741210938,1
1758757947.838297,954.5733032226562,591.0636596679688,1
1758757947.873419,957.2019653320312,599.8392333984375,1
1758757947.8984191,958.0997314453125,602.1439819335938,1
1758757947.928419,955.3866577148438,602.9669799804688,1
1758757947.968419,955.4694213867188,601.2450561523438,1
1758757947.9985414,957.3007202148438,598.1007080078125,1
1758757948.0385413,957.3516845703125,598.0220947265625,1
1758757948.0685525,958.5020141601562,598.3710327148438,1
1758757948.0985413,957.6202392578125,596.6865234375,1
1758757948.1336746,957.0033569335938,596.4931640625,1
1758757948.1686747,958.9638671875,598.7415161132812,1
1758757948.1936746,958.8390502929688,595.9071655273438,1
1758757948.2386746,956.3582153320312,596.3860473632812,1
1758757948.2737968,954.860595703125,594.9551391601562,1
1758757948.298797,958.5902709960938,596.36083984375,1
1758757948.333797,959.09619140625,598.531494140625,1
1758757948.3587968,956.6270751953125,602.4011840820312,1
1758757948.398919,948.4830322265625,583.2737426757812,1
1758757948.438919,706.3658447265625,582.846435546875,1
1758757948.468919,717.8338623046875,577.4376220703125,1
1758757948.498919,715.732666015625,577.5928955078125,1
1758757948.5390525,713.8256225585938,565.4918823242188,1
1758757948.5640523,713.5811157226562,574.7133178710938,1
1758757948.5990524,716.0394897460938,579.5408325195312,1
1758757948.6440525,627.097900390625,564.6231689453125,1
1758757948.6741748,635.210693359375,561.0601806640625,1
1758757948.6941748,620.3336791992188,554.7566528320312,1
1758757948.7541747,630.25244140625,555.3553466796875,1
1758757948.7791746,630.5890502929688,554.1680908203125,1
1758757948.8092968,636.0896606445312,559.8515625,1
1758757948.854297,633.5972290039062,556.797119140625,1
1758757948.8792968,644.8951416015625,558.1260986328125,1
1758757948.9042969,650.2100219726562,567.2452392578125,1
1758757948.9344301,649.4552001953125,563.3861083984375,1
1758757948.9644303,649.7547607421875,567.417724609375,1
1758757948.9944303,649.6351928710938,563.5794677734375,1
1758757949.0394342,650.3350830078125,562.5090942382812,1
1758757949.0695565,650.9194946289062,564.58935546875,1
1758757949.0995564,655.2874755859375,570.0147705078125,1
1758757949.1345565,647.48095703125,566.7891845703125,1
1758757949.1695566,659.5225830078125,565.9437255859375,1
1758757949.1995566,652.6373291015625,566.8724365234375,1
1758757949.2396786,653.5428466796875,572.6209106445312,1
1758757949.2696788,651.3539428710938,569.7223510742188,1
1758757949.2946787,650.9115600585938,564.7778930664062,1
1758757949.3346786,842.79443359375,638.1593017578125,1
1758757949.364801,1009.43603515625,713.3563232421875,1
1758757949.394812,1046.08154296875,757.6867065429688,1
1758757949.4448233,1031.280517578125,746.1188354492188,1
1758757949.4749343,1029.6630859375,739.7837524414062,1
1758757949.5099342,1038.881591796875,750.27685546875,1
1758757949.5449343,1037.704833984375,753.4246826171875,1
1758757949.5749342,1034.0184326171875,751.681640625,1
1758757949.6049342,1035.375244140625,753.9312133789062,1
1758757949.6400566,1038.9632568359375,749.98828125,1
1758757949.6750565,1041.1348876953125,751.5780639648438,1
1758757949.7100565,1112.603515625,825.97119140625,1
1758757949.7400565,1108.720458984375,819.2285766601562,1
1758757949.7751787,1114.976806640625,804.8621215820312,1
1758757949.8051786,1110.574462890625,813.879638671875,1
1758757949.8451788,1119.12890625,809.7590942382812,1
1758757949.880312,1117.47265625,808.6220092773438,1
1758757949.905312,1114.0654296875,809.809326171875,1
1758757949.9403121,1113.089599609375,808.861572265625,1
1758757949.965312,1114.57275390625,807.93603515625,1
1758757950.000312,1115.747802734375,812.050048828125,1
1758757950.0404344,1110.49169921875,811.5785522460938,1
1758757950.0704343,1113.9814453125,811.3030395507812,1
1758757950.1004343,1113.373046875,809.9750366210938,1
1758757950.1354344,1114.764404296875,818.2504272460938,1
1758757950.1655676,1115.59228515625,816.6146850585938,1
1758757950.2005565,1115.20361328125,819.992919921875,1
1758757950.2355676,1112.455322265625,819.9161987304688,1
1758757950.2705677,1093.76220703125,818.2042846679688,1
1758757950.30069,946.1846313476562,829.7194213867188,1
1758757950.33069,947.7625122070312,818.794921875,1
1758757950.3656898,949.2631225585938,814.7459716796875,1
1758757950.4006898,944.6888427734375,817.455810546875,1
1758757950.435812,951.1339111328125,817.1574096679688,1
1758757950.465812,949.9766235351562,817.6353759765625,1
1758757950.500812,946.0869750976562,821.9041137695312,1
1758757950.530812,945.0678100585938,817.9969482421875,1
1758757950.5659342,948.6729736328125,816.9199829101562,1
1758757950.6009455,948.8092651367188,818.3980102539062,1
1758757950.6509564,978.1920776367188,804.3761596679688,1
1758757950.7060676,976.6220703125,803.727783203125,1
1758757950.7310677,971.0601196289062,806.2808837890625,1
1758757950.7510676,969.0419311523438,799.6091918945312,1
1758757950.7810676,977.8260498046875,810.0877075195312,1
1758757950.8060677,1013.4995727539062,827.4716796875,1
1758757950.841201,1016.0377197265625,828.8735961914062,1
1758757950.88619,1013.2592163085938,831.754150390625,1
1758757950.9211898,1014.4268188476562,830.0195922851562,1
1758757950.9461899,1014.9654541015625,827.03564453125,1
1758757950.9763122,1018.4459228515625,811.1580200195312,1
1758757951.0063121,1010.1026611328125,824.8744506835938,1
1758757951.041312,1000.0581665039062,817.0943603515625,1
1758757951.076312,1001.4984741210938,816.3104858398438,1
1758757951.1064453,1003.6928100585938,816.1431884765625,1
1758757951.1414454,1001.4492797851562,814.56591796875,1
1758757951.1714454,1003.7332153320312,816.79248046875,1
1758757951.2014453,1006.2196655273438,817.0294799804688,1
1758757951.2365677,1003.27685546875,812.3824462890625,1
1758757951.2765677,1001.2190551757812,811.4766235351562,1
1758757951.3115788,1057.3560791015625,838.6613159179688,1
1758757951.3465676,1060.40869140625,823.4977416992188,1
1758757951.37669,1055.9742431640625,820.9005126953125,1
1758757951.40669,1055.796875,830.9000244140625,1
1758757951.4466898,1054.844482421875,825.9638671875,1
1758757951.476701,1061.02734375,827.2060546875,1
1758757951.50169,1060.12744140625,824.1441650390625,1
1758757951.5368233,1056.8751220703125,819.5932006835938,1
1758757951.5718231,1058.530029296875,823.7371826171875,1
1758757951.601823,1059.111328125,831.45361328125,1
1758757951.631823,1058.1279296875,827.9069213867188,1
1758757951.6719453,1049.5172119140625,832.6056518554688,1
1758757951.7019453,1046.3466796875,826.9147338867188,1
1758757951.7369454,1050.5677490234375,825.393310546875,1
1758757951.7669454,1051.1826171875,828.1903076171875,1
1758757951.8020675,1050.966796875,827.31298828125,1
1758757951.8320677,1051.1170654296875,826.0437622070312,1
1758757951.8720787,1041.904541015625,833.9994506835938,1
1758757951.9070787,1043.519287109375,824.7860717773438,1
1758757951.932201,1040.511474609375,826.4369506835938,1
1758757951.967201,1042.787841796875,827.299560546875,1
1758757952.0022008,1045.10693359375,828.6539306640625,1
1758757952.042611,1042.2965087890625,829.6279296875,1
1758757952.072733,1044.155517578125,833.3898315429688,1
1758757952.107733,1047.289306640625,827.0607299804688,1
1758757952.137733,1065.990234375,831.3484497070312,1
1758757952.1677442,1071.931640625,832.9822998046875,1
1758757952.2028553,1062.747802734375,838.1766967773438,1
1758757952.2478552,1069.3917236328125,827.549560546875,1
1758757952.2778552,1072.881103515625,831.2171020507812,1
1758757952.3028553,1068.526123046875,832.21337890625,1
1758757952.3379886,1069.1650390625,827.1392211914062,1
1758757952.3729885,1071.32080078125,831.4401245117188,1
1758757952.4029887,1071.77099609375,828.1234741210938,1
1758757952.4379885,1116.269775390625,847.2428588867188,1
1758757952.4781108,1113.4248046875,832.7755126953125,1
1758757952.5081108,1113.782958984375,832.5548095703125,1
1758757952.5381107,1116.3408203125,825.709716796875,1
1758757952.5731108,1116.681884765625,829.626953125,1
1758757952.608233,1112.728271484375,823.2393798828125,1
1758757952.648233,893.0206298828125,742.4866943359375,1
1758757952.673233,842.5247802734375,697.7030639648438,1
1758757952.708233,828.3242797851562,683.0101318359375,1
1758757952.7383664,825.7588500976562,681.738525390625,1
1758757952.7683663,821.2802124023438,676.970458984375,1
1758757952.8033664,827.1658325195312,667.8947143554688,1
1758757952.8433664,830.5969848632812,672.5422973632812,1
1758757952.8734887,824.7735595703125,673.5517578125,1
1758757952.9084885,795.7334594726562,654.3446655273438,1
